RELATION	LEFTTERM	RIGHTTERM	COUNT
sibling	dji_spark	zerotech_dobby	1
synonym	roadside_bombs	defense_news	1
synonym	joint_tactical_autonomous_air_resupply_systems	JTAARS	1
synonym	army_research_laboratory	ARL	1
synonym	PIC	pilot_in_command	1
synonym	SME	subject_matter_expert	1
sibling	augmented_reality	drone_technology	1
synonym	dynamical_mean_field_theory	DMFT	1
synonym	open_activity_monitor	sql_server_management_studio	1
ancestor	software_packages	brown_ros_pkg	1
synonym	HASS	highly_accelerated_stress_screening	1
sibling	library_science	cognitive_psychology	1
ancestor	industry_standards	ODBC	1
synonym	eastern_daylight_time	EDT	1
sibling	VMware	citrix_xenserver	1
synonym	navigation_systems	INS	1
synonym	force_application	FA	1
synonym	database_resident_connection_pooling	DRCP	1
synonym	geometric_dilution_of_precision	GDOP	1
synonym	scaled_agile_framework	SAFe	1
sibling	MOSI	SCK	1
synonym	small_unmanned_aircraft_systems	final_rule	1
ancestor	display_boards	led_sign_boards	1
synonym	operating_expenses	OPEX	1
sibling	usb_serial	mass_storage	1
sibling	joby_aviation	silicon_valley	1
ancestor	app_stores	DJI	1
synonym	electroic_identification_tag	EIT	1
synonym	network_traffic_management	NTM	1
synonym	critical_peak_prices	CPP	1
sibling	air_vehicles	ground_control_stations	1
synonym	lowdelay_b	LB	1
synonym	key_value_observing	KVO	1
synonym	small_unmanned_aerial_systems	UASs	1
ancestor	small_unmanned	power_distribution	1
synonym	electronic_frontier_federation	EFF	1
ancestor	business_purposes	oil_rig	1
synonym	interswarm_interactive_learning	IIL	1
synonym	international_standards_organization	ISO	1
synonym	advanced_concepts	NIAC	1
synonym	direct_field_acoustic_testing	DFAT	1
synonym	feasibility_study_report	FSR	1
synonym	mobile_ground_control_station	MGCS	1
ancestor	SMEs	start_ups	1
synonym	serpentinized_ultramafic_microbreccia	SUM	1
synonym	carbon_fiber_reinforced_polymer	CFRP	1
synonym	isokinetic_maximal	IM	1
synonym	north_carolina	UNC	1
synonym	presidential_policy_guidance	PPG	1
synonym	default_jvm	oracle_jrockit	1
synonym	SSD	solid_state_drive	1
ancestor	remote_management	hotspot_vm	1
synonym	german_aerospace_center	DLR	1
synonym	software_architects	iasa_uk	1
synonym	virtual_reality_peripheral_network	VRPN	1
synonym	total_flight_hours	TFH	1
synonym	unmanned_undersea_vehicles	UUVs	1
synonym	wind_farm_industry	WFI	1
synonym	big_modeling_up_front	BMUF	1
synonym	google_earth	GE	1
synonym	CCW	counter_clockwise	1
synonym	mini_uav	unmanned_aerial_vehicles	1
ancestor	robotics_engineers	vijay_kumar	1
ancestor	CAD	point_cloud	1
sibling	end_users	software_development	1
ancestor	private_sector_entities	drone_operators	1
synonym	unmanned_aircraft_system	AAC	1
synonym	dryden_remotely_operated_integrated_drone	DROID	1
sibling	aeronautical_information_management	air_traffic_flow_management	1
synonym	returned_merchandise_authorization	RMA	1
synonym	underground_research_laboratories	URLs	1
synonym	identification_number	UIN	1
sibling	CYCLE	point_of_interest	1
ancestor	airport_management	regulatory_requirements	1
synonym	nasa_ames_research_center	US	1
synonym	dissolved_oxygen	DO	1
ancestor	local_government_agencies	law_enforcement_agencies	1
ancestor	geo_spatial_mapping	aerial_imaging_missions	1
sibling	public_safety	critical_infrastructure	1
synonym	postgraduate_school	NPS	1
synonym	qrfc_queue	intermediate_state	1
synonym	food_emergency_response_network	FERN	1
sibling	small_uas	gao_identified	1
synonym	generally_available	GA	1
synonym	software_architecture	ECSA	1
synonym	new_jersey_department_of_transportation	NJDOT	1
synonym	littoral_battlespace_sensing	lbs_uuv	1
sibling	red_hat_enterprise_linux	red_hat_jboss_enterprise_application_platform	1
synonym	user_interface	GUI	1
synonym	national_animal_control_association	NACA	1
synonym	site_information_modeling	SIM	1
sibling	addressing_safety	data_protection	1
sibling	cut_costs	improve_safety	1
synonym	air_plasma_spray	APS	1
synonym	ROV	remotely_operated_vehicle	1
sibling	multi_rotor_aircrafts	uhd_4k	1
synonym	royal_thai_army	RTA	1
sibling	CIA	JSOC	1
ancestor	critical_infrastructure	power_plants	1
synonym	radio_signal_strength_indicators	RSSIs	1
synonym	international_paper	IP	1
synonym	jamaat_ul_ahrar	JuA	1
synonym	central_asian_orogenic_belt	CAOB	1
sibling	ATOM	CAP	1
synonym	labor_market_information	LMI	1
sibling	digital_assets	scanned_images	1
synonym	national_air_security_operations_centers	NASOCs	1
sibling	manned_helicopters	fixed_wing_aircraft	1
sibling	business_logic	data_access	1
synonym	PSO	gl_pso	1
synonym	cubic_phase_mask	CPM	1
synonym	certificate_revocation_list	CRL	1
synonym	wide_area_persistent_surveillance	WAPS	1
synonym	glyceryl_monooleate	GMO	1
sibling	dye_penetrant	magnetic_particle	1
synonym	incident_commander	IC	1
synonym	missile_warning_system	MWS	1
ancestor	significant_benefits	emergency_management	1
ancestor	high_performance	barrel_rolls	1
synonym	saturation_isothermal_remanence_magnetization	SIRM	1
synonym	certificate_of_authorisation	COA	1
synonym	mission_control_element	MCE	1
synonym	modular_space_vehicles	MSV	1
ancestor	web_application	SAS	1
synonym	unmanned_aircraft_systems	UAVs	1
synonym	request_units	RU	1
synonym	lithium_polymer	li_po	1
synonym	computer_telephony_integration	CTI	1
synonym	electrostatic_discharge	ESD	1
synonym	de_montfort_university	DMU	1
synonym	and_engineering	AEC	1
synonym	physical_broadcast_channel	PBCH	1
synonym	extravehicular_activity	EVA	1
synonym	laser_methane_copter	LMC	1
synonym	other_transactional_authority	OTA	1
synonym	unmanned_aerial_vehicle	TUAV	1
synonym	common_mission_management_system	CMMS	1
sibling	ip_address	client_identifier	1
sibling	battery_powered	long_range	1
synonym	aeroelastic_rotor_experimental_system	ARES	1
synonym	permissions_for_commercial_operations	PfCO	1
sibling	focus_areas	LFV	1
synonym	multi_user_chat	MUC	1
synonym	los_alamos_national_laboratory	LANL	1
synonym	the_survey_association	TSA	1
sibling	GPS	inertial_navigation	1
synonym	air_traffic_services	ATS	1
synonym	component_object_model	COM	1
synonym	cics_transaction_gateway	CTG	1
sibling	PPM	PWM	1
synonym	area_coverage_rate	ACR	1
synonym	faine_greenwood	harvard_humanitarian_initiative	1
synonym	unmanned_aircraft_system	UAV	1
synonym	euler_angles	IMU	1
synonym	special_flight_rules_area	SFRA	1
synonym	vessel_traffic_service	VTS	1
sibling	SOPSO	MOPSO	1
synonym	fully_convolutional_networks	FCN	1
synonym	west_african_craton	WAC	1
synonym	civil_aviation_technical_standards	CATS	1
synonym	low_water_reference_plane	LWRP	1
synonym	frequency_modulated_continuous_wave	FMCW	1
synonym	super_fast	PD	1
sibling	A2A	B2B	1
synonym	high_resolution	cm_scale	1
ancestor	american_civil_liberties_union	civil_rights	1
synonym	volcanogenic_massive_sulfide	VMS	1
synonym	out_of_service	OOS	1
sibling	QHD	UHD	1
synonym	launch_pad_lightning_warning_system	LPLWS	1
synonym	websphere_application_server	WAS	1
ancestor	XAML	WPF	1
synonym	conventionally_piloted_aircraft	CPA	1
synonym	maximum_take_ogg_mass	MTOM	1
synonym	supplemental_type_certification	STC	1
synonym	digital_terrain_models	DTMs	1
synonym	beyond_visual_line_of_sight	LOS	1
sibling	bae_systems	hdt_global	1
sibling	crop_scouting	precision_spraying	1
synonym	general_thermal_field	GTF	1
synonym	personal_protective_equipment	PPE	1
synonym	advanced_composition_explorer	ACE	1
synonym	intrusion_detection_system	IDS	1
synonym	senosry_intelligent_laboratory	SIL	1
synonym	propeller_analysis_system	PAS	1
synonym	AGL	above_ground_level	1
sibling	package_delivery	precision_agriculture	1
synonym	accelerated_competencies_training	ACT	1
synonym	national_defense_industrial_association	NDIA	1
synonym	role_based_access_control	RBAC	1
sibling	image_capture	geo_tag	1
ancestor	flight_plan	flight_plans	1
sibling	image_processing	feature_extraction	1
synonym	department_of_defense_activity_address_code	DoDAAC	1
sibling	MVC	MVVM	1
sibling	resource_management	path_planning	1
synonym	tactical_unmanned_aerial_system	TUAS	1
sibling	SOAP	MSMQ	1
ancestor	defense_applications	unmanned_aircraft_systems	1
synonym	video_preview	mac_os	1
synonym	agricultural_extension_services	AES	1
ancestor	vertical_infrastructure	offshore_oil_rigs	1
synonym	commercial_general_liability	CGL	1
synonym	enhanced_traffic_management_system	ETMS	1
synonym	world_radiocommunication_conference	WRC	1
synonym	NDVI	normalized_difference_vegetation_index	1
synonym	joint_advanced_strike_technologies	JAST	1
sibling	APP	RF	1
synonym	general_atomics_aeronautical_systems	US	1
synonym	swarm_optimization_genetic_algorithm	SOGA	1
synonym	human_in_the_loop	HITL	1
synonym	multi_input_single_output	MISO	1
synonym	lake_victoria_dyke_swarm	LVDS	1
ancestor	simulated_scenarios	disaster_relief	1
ancestor	web_sites	amnesty_international	1
synonym	tactical_unmanned_aircraft_system	TUAS	1
sibling	interview_question	understanding_key_oracle_fusion_middleware_farm	1
sibling	machine_learning	neural_networks	1
sibling	strong_winds	UAV	1
sibling	electronic_warfare	early_warning	1
sibling	ASAP	LOSA	1
synonym	transaction_r3ac1	business_objects	1
synonym	unmanned_areal_vehicles	UAVs	1
synonym	electron_probe_microanalysis	EPMA	1
ancestor	ready_to_fly	parrot_bebop	1
synonym	radio_frequency_id	RFID	1
ancestor	unmanned_aerial_vehicles	fixed_wing	1
synonym	rich_internet_applications	RIA	1
synonym	direct_methanol_fuel_cells	DMFC	1
synonym	serial_port	virtual_com_port	1
sibling	land_surveying	police_surveillance	1
synonym	tactical_common_datalink	TCDL	1
synonym	CA	united_states	1
ancestor	IDE	WPF	1
sibling	websphere_message_broker	TIBCO	1
ancestor	executable_format	ELF	1
synonym	ellipse_fitting_technique	EFT	1
synonym	santa_cruz_operations	SCO	1
synonym	unmanned_surface_vehicles	USV	1
synonym	defense_advanced_research_programs_agency	DARPA	1
ancestor	energy_sources	internal_combustion_engines	1
synonym	SLAM	simultaneous_localization_and_mapping	1
synonym	purdue_enterprise_reference_architecture	PERA	1
ancestor	module_format	AMD	1
synonym	tactical_targeting_network_technology	TTNT	1
synonym	future_combat_air_system	FCAS	1
synonym	RPAS	remotely_piloted_aerial_systems	1
ancestor	NASA	partner_organizations	1
ancestor	business_purposes	construction_site_monitoring	1
synonym	educational_testing_service	ETS	1
synonym	unmanned_aerial_sensor	UAS	1
synonym	concurrent_version_system	CVS	1
synonym	personal_computers	PCs	1
sibling	RF	video_cameras	1
synonym	aircraft_operations_maintenance	AOM	1
synonym	flight_data_recorders	FDRs	1
ancestor	FAA	federal_agencies	1
sibling	control_signal	low_battery	1
synonym	enterprise_architect	EA	1
synonym	visa_waiver_program	VWP	1
ancestor	anti_tank	shoulder_fired	1
sibling	magnetic_particle	eddy_current	1
synonym	pito_deep	PD	1
sibling	ground_tilt	GPS	1
synonym	post_production	HASS	1
synonym	database_administrator	DBA	1
sibling	LDAP	XML	1
synonym	personal_digital_assistants	PDAs	1
synonym	aviation_system_risk_model	ASRM	1
ancestor	ground_segment_solutions	ground_control_stations	1
synonym	national_fire_protection_association	NFPA	1
sibling	IMO	UN	1
synonym	controller_working_position	CWP	1
synonym	remote_area_medical	RAM	1
sibling	XML	ODBC	1
synonym	service_discovery	dns_sd	1
ancestor	complex_structures	launch_facilities	1
synonym	pseudo_geostationary_lightning_mapper	PGLM	1
synonym	special_airworthiness_certificates	SACs	1
synonym	letter_of_undertakings	LoU	1
synonym	laboratory_information_system	LIS	1
synonym	battery_management_solutions	BMS	1
synonym	functional_nuttshell	NSH	1
synonym	owin_middleware_components	OMCs	1
synonym	field_level_extension_agents	FLEAs	1
synonym	NAS	national_air_space	1
sibling	reduced_visibility	high_winds	1
synonym	dc_electrical_resistivity_imaging	ERI	1
sibling	DOI	USGS	1
ancestor	islamist_militias	al_qaeda	1
ancestor	file_types	XHTML	1
synonym	technical_report	TR1	1
synonym	variable_speed_limits	VSLs	1
synonym	model_based_testing	MBT	1
sibling	usb_serial	usb_mass_storage	1
ancestor	unmanned_aircraft	UCAVs	1
sibling	northrop_grumman	lockheed_martin	1
synonym	high_efficiency_toilet	HET	1
ancestor	supreme_court	federal_facilities	1
synonym	emergency_response	FEMA	1
sibling	sql_injection	XSS	1
synonym	insulating_lightweight_polymer_concrete	ILPC	1
synonym	application_performance_monitoring	APM	1
sibling	business_development	project_management	1
synonym	workflow_foundation	WF	1
synonym	common_alerting_protocol	CAP	1
sibling	remote_areas	search_and_rescue	1
synonym	directory_junction	junction_point	1
sibling	set_position_target_global_int	set_position_target_local_ned_mavlink	1
synonym	gnss_receiver	military_grade_equipment	1
sibling	supervising_controller	MVVM	1
synonym	dotnetmq_manager	windows_forms_application	1
synonym	combat_aviation_brigades	CAB	1
synonym	advanced_baseline_imager	ABI	1
sibling	ieee_xplore	acm_digital_library	1
synonym	desktop_applications	ADF	1
synonym	first_person_viewing	FPV	1
synonym	electric_turbofan	ETF	1
ancestor	business_development	professional_services	1
synonym	family_of_systems	FOS	1
synonym	new_york_police_department	NYPD	1
synonym	DOT	WSDOT	1
synonym	humphrey_visual_field	HVF	1
sibling	rare_earth	trace_element	1
ancestor	AIS	seaway_management	1
synonym	deformed_wing_virus	DWV	1
synonym	mafic_enclaves	type_iii	1
synonym	utah_water_research_laboratory	UWRL	1
synonym	existing_federal_aviation_regulations	FAR	1
sibling	control_rooms	geographically_distributed	1
sibling	lightning_physics	lightning_protection	1
synonym	server_side_encryption	SSE	1
sibling	high_speed	long_duration	1
ancestor	NASA	government_entities	1
synonym	aviation_system_analysis_capability	ASAC	1
sibling	real_estate_companies	public_safety	1
synonym	associate_deputy_assistant_secretary	ADAS	1
synonym	uav_national_industry_team	UNITE	1
ancestor	armed_groups	nonstate_actors	1
synonym	department_of_disaster_management_affairs	DoDMA	1
synonym	field_operations_data_model	FODM	1
ancestor	ONERA	partner_organizations	1
sibling	SLSA	ELSA	1
synonym	lithium_ion_polymer	LiPo	1
synonym	defense_architecture_framework	DoDAF	1
synonym	royal_australian_air_force	RAAF	1
sibling	neutral_density	narrow_band	1
synonym	emergency_power_off	EPO	1
synonym	intra_flight_data_link	IFDL	1
synonym	flame_atomic_absorption_spectrometry	FAAS	1
synonym	washington_state_department_of_transportation	WSDOT	1
ancestor	volume_production	reduced_costs	1
synonym	ground_control_station	QGroundControl	1
synonym	aircraft_certification_office	ACO	1
synonym	distance_measuring_equipment	DME	1
ancestor	cross_cutting_concerns	data_access	1
synonym	international_teaching_program	ITP	1
synonym	ultra_wideband	UWB	1
synonym	emergency_locator_transmitter	ELT	1
synonym	integrated_development_environments	IDE	1
synonym	massively_parallel_processing	MPP	1
synonym	emergency_medical_services	EMS	1
synonym	architecture_centric_virtual_integration	ACVI	1
synonym	personal_identity_verification	PIV	1
synonym	flight_operations_quality_assurance	FOQA	1
sibling	adaptive_cruise_control	blind_spot_detection	1
synonym	practicing_fpv	first_person_view	1
synonym	human_operators	SCORCH	1
synonym	carbon_nanotube_paper	CNP	1
synonym	james_webb_space_telescope	JWST	1
sibling	community_policing	UAS	1
sibling	DOT	DEC	1
synonym	calling_context_tree	CCT	1
synonym	autonomous_systems_lab	ASL	1
synonym	RC	radio_controlled	1
synonym	rear_flank_gust_front	RFGF	1
ancestor	airport_improvement_program	UAS	1
synonym	lightning_location_systems	LLS	1
synonym	other_governmental_agencies	OGAs	1
synonym	pilot_program_senior_review_team	PPSRT	1
synonym	int32_t_latitude	WGS84	1
synonym	remote_operational_video_enhanced_receiver	ROVER	1
synonym	SAR	synthetic_aperture_radar	1
ancestor	lightning_discharges	return_strokes	1
synonym	road_side_equipment	RSE	1
sibling	closed_source	open_source	1
synonym	uncrewed_aerial_vehicles	UAVs	1
synonym	forward_stocking_location	FSL	1
synonym	retail_giant_amazon	AMZN	1
synonym	robotic_operating_system	ROS	1
sibling	unmanned_aircraft	commercial_jets	1
synonym	vehicle_miles_traveled	VMT	1
sibling	JPEG	raw_dng	1
synonym	weather_forecast_offices	WFO	1
synonym	coperative_multiscale_experiment	CME	1
synonym	rapid_innovation_program	RIP	1
synonym	platform_as_a_service	PaaS	1
synonym	operation_new_dawn	OND	1
synonym	disability_adjusted_life_years	DALYs	1
synonym	RAPTOR	multimedia_presentation	1
sibling	search_and_rescue	insurance_assessment	1
synonym	utah_state_university	USU	1
sibling	akira_fujii	keisuke_sanda	1
ancestor	developing_brood	drone_brood	1
synonym	oregon_star_party	OSP	1
synonym	database_management_systems	DBMSs	1
synonym	drone_collision_avoidance_system	DCAS	1
synonym	national_research_council	CNR	1
synonym	business_intelligence	BI	1
synonym	air_force_flight_test_center	AFFTC	1
synonym	sensor_enabled_notification_system	SENS	1
synonym	machine_learning	ML	1
synonym	wind_turbine_generators	WTG	1
synonym	high_altitude_low_endurance	HALE	1
synonym	international_cinematographers_guild	ICG	1
synonym	global_unmanned_systems_training_academy	GUSTA	1
synonym	enterprise_asset_management	EAM	1
ancestor	drone_strikes	abdul_qodus	1
synonym	nitrogen_oxides	NOx	1
synonym	resende_ilha_grande_dike_swarm	RIGDS	1
synonym	advanced_explosive_ordnance_disposal_robotic_systems	AEODRS	1
sibling	web_server	gis_server	1
synonym	geographical_information_system	GIS	1
synonym	columbia_river_flood_basalts	CRFB	1
ancestor	emergency_response	critical_areas	1
sibling	synthetic_aperture_radar	passive_electronic	1
synonym	advanced_pilot_assistance_systems	APAS	1
synonym	flight_controller	IFC	1
synonym	value_added_resellers	VAR	1
synonym	brayton_rotating_unit	BRU	1
ancestor	commercial_applications	wildlife_monitoring	1
synonym	central_american_volcanic_arc	CAVA	1
sibling	search_and_rescue	public_safety	1
synonym	size_weight_and_power	SWAP	1
sibling	USB	charging_pad	1
synonym	electro_hydrostatic_actuation_system	EHAS	1
synonym	message_queue	MSMQ	1
ancestor	sensor_options	RGB	1
synonym	message_queue	MQ	1
synonym	united_states_technical_training_institute	USTTI	1
sibling	forward_looking_infra_red	night_vision_goggles	1
synonym	congress_center_hamburg	CCH	1
synonym	moro_islamic_liberation_front	MILF	1
synonym	noranda_caldera	NC	1
ancestor	DJI	drone_makers	1
synonym	light_utility_helicopter	LUH	1
synonym	anti_submarine_warfare	ASW	1
synonym	optical_character_recognition	OCR	1
ancestor	NASA	industry_partners	1
synonym	remotely_piloted_aerial_systems	RPAS	1
synonym	dji_mavic_air	arctic_white	1
synonym	aging_orbiter_working_group	AOWG	1
ancestor	data_sources	flat_files	1
sibling	swarm_intelligence	swarm_robotics_research	1
sibling	ICAO	EUROCONTROL	1
synonym	field_of_view	FoV	1
sibling	remotely_piloted_aircraft	model_aircraft	1
sibling	cpt_calculator	cpt_design	1
synonym	UIN	unique_identification_number	1
synonym	global_electric_circuit	GEC	1
synonym	software_engineering_institute	SEI	1
ancestor	add_ons	propeller_guards	1
synonym	non_line_of_site	NLOS	1
sibling	aeronautical_decision_making	situational_awareness	1
ancestor	rasberry_pi	SBC	1
ancestor	non_destructive_inspection	eddy_current	1
synonym	chronic_obstructive_pulmonary_disease	COPD	1
ancestor	mail_protocols	SMTP	1
sibling	cutter_based	land_based	1
synonym	original_dex	dalvik_executable	1
ancestor	airport_operations	perimeter_security	1
sibling	cpu_utilization	memory_usage	1
ancestor	multiple_missions	vertical_takeoff	1
synonym	minimum_viable_products	MVP	1
synonym	SODA	swarm_orbital_dynamics_advisor	1
synonym	ORB	object_request_broker	1
synonym	system_information_blocks	SIBs	1
synonym	high_throughput_plant_phenotyping	HTPP	1
sibling	product_liability	construction_site	1
ancestor	unmanned_aircraft_systems	air_vehicles	1
ancestor	multiple_missions	fixed_wing	1
sibling	DDS	AMQP	1
ancestor	API	low_level	1
synonym	experimental_light_sport_aircraft	ELSA	1
synonym	board_of_regents	BoR	1
sibling	air_traffic_control	cellular_phones	1
synonym	original_equipment_manufacturers	OEM	1
synonym	volume_of_fluid	VOF	1
synonym	ground_control_system	CS	1
synonym	consumer_off_the_shelf	COTs	1
sibling	UAVs	UAV	1
sibling	crop_monitoring	site_surveying	1
synonym	SNMP	simple_network_management_protocol	1
ancestor	management_tools	geo_fencing	1
synonym	statute_mile	SM	1
ancestor	militant_leaders	faisal_shahzad	1
synonym	unmanned_aerial_vehicle_squadron	VMU	1
synonym	java_messaging_service	JMS	1
synonym	ESC	electronic_speed_control	1
sibling	DDS	SOAP	1
synonym	user_datagram_protocol	UDP	1
synonym	LRIP	low_rate_initial_production	1
synonym	automated_message_handling_systems	AMHSs	1
ancestor	significant_benefits	infrastructure_inspection	1
synonym	low_rate_initial_production	LRIP	1
sibling	APM	parrot_ar.drone	1
synonym	professional_regulation_commission	PRC	1
synonym	flight_management_system	FMS	1
synonym	in_band_adjacent_channel	IBAC	1
ancestor	UAS	model_aircraft	1
ancestor	wireless_communications	life_saving	1
ancestor	flight_stats	battery_charge	1
sibling	software_engineers	quality_assurance	1
sibling	change_detection	oil_spills	1
synonym	national_geodetic_survey	NGS	1
synonym	insurance_services_office	ISO	1
sibling	SOC	HIPAA	1
synonym	airborne_imaging_spectrometer	AIS	1
synonym	SUA	small_unmanned_aircraft	1
synonym	high_altitude_pseudo_satellites	HAPS	1
synonym	aircraft_electronics_association	AEA	1
synonym	application_portfolio_management	APM	1
sibling	VRSG	MACE	1
synonym	digital_elevation_models	DEM	1
synonym	ministry_of_defence	MOD	1
synonym	aviation_environmental_design_tool	AEDTc	1
synonym	costa_rica	CR	1
synonym	particle_mesh	PM	1
synonym	regiment_royal_artillery	british_army	1
synonym	air_vehicle_transporter	AVT	1
sibling	multi_spectral	hyper_spectral	1
synonym	geospatial_information_systems	GIS	1
sibling	unmanned_aerial_system	lesser_kestrel	1
sibling	AOPA	EAA	1
synonym	combat_control_system	CCS	1
synonym	risk_management	SORA	1
synonym	interactive_voice_response	IVR	1
synonym	constrained_position_shifting	CPS	1
synonym	remote_desktop	RDP	1
synonym	remote_method_invocation	RMI	1
synonym	million_rials	$9,300	1
synonym	international_lidar_mapping_forum	ILMF	1
ancestor	pricier_models	wingsland_s6	1
synonym	computers_on_module	COMs	1
synonym	office_advanced_card_systems	USA	1
synonym	timor_leste	TL	1
synonym	silica_supersaturated_tholeiite	SST	1
ancestor	uas_operations	disaster_relief	1
synonym	relativistic_runaway_electron_avalanches	RREA	1
synonym	light_rare_earth_elements	LREE	1
synonym	engineering_flight_simulator	EFS	1
synonym	european_broadcasting_union	EBU	1
synonym	principal_components_analysis	PCA	1
synonym	vertical_speed	VS	1
synonym	power_management_unit	PMU	1
ancestor	military_bases	shamsi_airfield	1
sibling	ongoing_conflicts	terrorist_attacks	1
synonym	technology_transfer	STTR	1
synonym	read_only_memory	cd_rom	1
sibling	rapid_deployment	high_resolution	1
sibling	adverse_weather	limited_visibility	1
synonym	automatic_collision_avoidance_technologies	ACAT	1
sibling	microsoft_windows_desktop	terminal_server_platform	1
ancestor	web_frameworks	GWT	1
synonym	fiber_bragg_grating	FBG	1
synonym	network_management_system	NMS	1
synonym	the_australian_vintage_aviation_society	TAVAS	1
synonym	electronic_flight_bags	EFBs	1
ancestor	national_brands	SR	1
sibling	CORBA	JMS	1
synonym	crew_launch_vehicle	CLV	1
synonym	ivrea_verbano_zone	IVZ	1
synonym	high_pressure_sodium	HPS	1
sibling	life_cycles	seamlessly_integrating	1
ancestor	administrative_action	remedial_training	1
ancestor	technical_standards	coding_standards	1
synonym	national_air_traffic_services	NATS	1
sibling	michael_han	electrical_engineering	1
synonym	regulatory_cooperation_council	RCC	1
synonym	moro_national_liberation_front	MNLF	1
synonym	incremental_particle_swarm_optimizer	IPSO	1
synonym	technological_university	NTU	1
sibling	PUMA	insitu_scan_eagle	1
synonym	sandia_national_laboratories	SNL	1
synonym	mar_negro	III	1
synonym	OMG	object_management_group	1
synonym	natural_remanence_magnetization	NRM	1
synonym	ex_servicemen	ESM	1
ancestor	compelling_applications	gas_flares	1
synonym	finite_element_models	FEM	1
synonym	national_association_home_builders	NAHB	1
ancestor	uas_integration_office	FAA	1
synonym	baltoscandian_dike_swarm	BDS	1
synonym	visualization_toolkit	VTK	1
synonym	internet_service_providers	ISPs	1
synonym	precise_orbit_determination	POD	1
sibling	remote_management	JConsole	1
synonym	and_engineering	ENG	1
ancestor	i2c_pixhawk_px4	related_products	1
synonym	unmanned_wave_glider	UWG	1
synonym	simple_notification_service	SNS	1
synonym	certificates_of_authorisation	COAs	1
synonym	binary_large_objects	BLOB	1
synonym	standards_and_recommended_practices	SARPS	1
synonym	faa_advisory_circular	AC	1
synonym	object_request_brokers	ORBs	1
synonym	experimental_category	SACs	1
synonym	ocean_island_basalts	OIB	1
ancestor	electronic_devices	mobile_phones	1
synonym	electric_vehicle_supply_equipment	EVSE	1
synonym	ultra_wide_band	UWB	1
ancestor	counter_uas	security_related	1
synonym	ground_optical_lightning_detector	GOLD	1
synonym	descent_advisor	DA	1
synonym	royal_canadian_mounted_police	RCMP	1
synonym	quadrature_amplitude_modulation	QAM	1
synonym	adaptive_particle_swarm_optimization	APSO	1
synonym	north_alabama_lightning_mapping_array	LMA	1
ancestor	commercial_applications	package_delivery	1
synonym	customer_premises_equipment	CPE	1
synonym	equivalent_quality_control	EQC	1
synonym	mafic_magmatic_enclave	MME	1
synonym	misema_caldera	MC	1
synonym	multi_operation_aerial_vehicle	MOAV	1
synonym	arizona_state_university	ASU	1
synonym	world_meteorological_organization	WMO	1
synonym	controlled_firing_areas	CFAs	1
ancestor	ISIL	islamist_militant_groups	1
ancestor	ROS	interchangeable_end	1
synonym	SMTP	simple_mail_transfer_protocol	1
synonym	flue_gas_desulfurization	FGD	1
synonym	monitored_geologic_repository	MGR	1
ancestor	legitimate_purposes	film_production	1
synonym	screen_content_model	SCM	1
synonym	radio_access_network	RAN	1
synonym	lightning_propagation_speed	LPS	1
synonym	singapore_international_robo_expo	SIRE	1
synonym	westchester_radio_aero_modelers	WRAM	1
ancestor	infrastructure_inspection	aerial_imaging_missions	1
sibling	LDAR	LLP	1
synonym	automatic_collision_avoidance_technology	ACAT	1
synonym	object_query_language	OQL	1
synonym	national_constitution_center	NCC	1
synonym	gas_emissions	methane_concentration	1
synonym	airspace_integration	AI	1
synonym	north_american_industry_classification_system	NAICS	1
sibling	UAVs	internet_of_things	1
sibling	AJAX	FLEX	1
synonym	IE	increased_endurance	1
synonym	swarm_intelligence	SI	1
ancestor	application_servers	oracle_fusion_middleware	1
synonym	telescope_control_system	TCS	1
sibling	UAVs	aerial_imagery	1
synonym	enterprise_architecture_planning	EAP	1
sibling	isotope_ratios	model_ages	1
synonym	grant_proposal_guide	GPG	1
sibling	industry_analysts	market_participants	1
sibling	operational_procedures	ground_control_station	1
ancestor	file_types	XML	1
synonym	airborne_separation_video_system	ASVS	1
synonym	analysis_of_alternatives	AOA	1
synonym	unified_ground_control_station	UGCS	1
ancestor	launch_vehicles	low_earth_orbit	1
sibling	mission_critical	safety_critical	1
synonym	AIS	automatic_identification_system	1
synonym	state_dependent_riccati_equation	SDRE	1
synonym	small_uavs	unmanned_aerial_vehicles	1
sibling	annual_reports	federal_aviation_administration	1
synonym	subscriber_identity_module	SIM	1
synonym	national_retail_hobby_stores_association	NRHSA	1
synonym	AADL	sae_standard	1
synonym	ACS	unmanned_aircraft_systems	1
ancestor	intelligent_features	gps_denied	1
ancestor	power_sources	turbine_engines	1
synonym	national_priorities_research_program	NPRP	1
synonym	precise_science_orbits	PSOs	1
sibling	intra_bank	inter_bank	1
synonym	integrated_circuits	ICs	1
synonym	platinum_group_elements	PGEs	1
synonym	terminal_doppler_weather_radar	TDWR	1
sibling	MDC	NDC	1
ancestor	safety_incidents	motor_vehicle_accidents	1
sibling	GPS	motion_capture	1
sibling	bell_helicopter	cessna_aircraft_company	1
sibling	JMS	SOAP	1
ancestor	tall_structures	flare_stacks	1
synonym	civil_aviation_authorities	CAAs	1
ancestor	satellite_signals	BDS	1
synonym	northwest_polytechnic_university	NPU	1
sibling	image_processing	IoT	1
synonym	international_republican_institute	IRI	1
